incident_id,date,location,casualties
20610,1940-02-19,Liverpool,8
20611,1940-01-18,Birmingham,15
20612,1939-11-05,Coventry,12
20613,1940-03-19,Liverpool,6
20614,1940-03-02,Coventry,11
20615,1940-05-06,Birmingham,11
20616,1939-11-08,London,8
20617,1940-03-23,Coventry,8
20618,1940-03-31,Liverpool,8
20619,1940-03-31,Coventry,7
20620,1940-01-19,Manchester,11
20621,1940-04-14,Birmingham,7
20622,1940-02-06,Birmingham,10
20623,1939-09-05,London,14
20624,1939-10-10,London,2
20625,1940-04-09,Coventry,8
20626,1939-10-23,Manchester,8
20627,1940-04-14,Manchester,9
20628,1939-12-17,Birmingham,13
20629,1939-09-29,Liverpool,11
20630,1939-09-06,Liverpool,9
20631,1940-02-24,Coventry,7
20632,1940-02-02,Liverpool,10
20633,1940-03-07,Manchester,11
20634,1939-11-21,Coventry,6
20635,1939-11-15,Manchester,8
20636,1940-03-12,Coventry,5
20637,1940-01-09,London,5
20638,1939-11-27,Birmingham,13
20639,1939-12-14,Birmingham,11
20640,1940-02-01,Manchester,8
20641,1940-03-17,Coventry,9
20642,1940-04-17,Birmingham,4
20643,1940-04-29,Manchester,8
20644,1940-01-21,Coventry,9
20645,1940-02-07,London,6
20646,1939-12-06,Liverpool,6
20647,1939-12-30,Coventry,11
20648,1940-01-30,London,11
20649,1939-10-30,Liverpool,10
20650,1940-01-19,Liverpool,6
20651,1939-11-20,Liverpool,8
20652,1939-12-06,Birmingham,5
20653,1939-10-25,Liverpool,6
20654,1940-03-06,Liverpool,5
20655,1940-02-04,Manchester,9
20656,1939-10-18,Coventry,11
20657,1939-12-17,Birmingham,8
20658,1939-09-07,London,5
20659,1939-12-27,London,5
20660,1939-09-29,London,6
20661,1940-02-19,Manchester,4
20662,1939-09-07,Birmingham,9
20663,1939-12-22,Liverpool,7
20664,1939-12-13,Birmingham,8
20665,1940-01-11,Manchester,10
20666,1939-10-08,London,7
20667,1940-05-10,London,7
20668,1939-11-23,Manchester,10
20669,1939-12-17,Coventry,3
20670,1939-11-20,Birmingham,7
20671,1940-02-23,London,10
20672,1939-10-18,Liverpool,9
20673,1939-12-07,London,5
20674,1939-12-27,Liverpool,13
20675,1940-03-25,Coventry,10
20676,1939-10-08,London,9
20677,1940-02-16,Liverpool,11
20678,1940-04-18,Liverpool,5
20679,1940-04-08,Liverpool,12
20680,1939-11-06,Coventry,8
20681,1940-02-25,Birmingham,12
20682,1940-01-12,Coventry,10
20683,1940-01-24,Manchester,8
20684,1939-11-04,Birmingham,11
20685,1940-03-21,Manchester,10
20686,1939-10-31,Coventry,5
20687,1940-01-25,Manchester,10
20688,1940-02-26,Liverpool,7
20689,1940-04-11,Coventry,7
20690,1939-12-27,London,14
20691,1939-10-09,Liverpool,10
20692,1940-03-19,Coventry,9
20693,1940-04-22,Coventry,10
20694,1940-02-08,Coventry,9
20695,1939-11-23,Birmingham,7
20696,1939-09-19,Birmingham,6
20697,1939-10-12,Coventry,9
20698,1939-10-31,Manchester,7
20699,1939-12-12,London,11
20700,1940-01-24,Liverpool,10
20701,1939-10-30,Coventry,4
20702,1940-03-30,Liverpool,6
20703,1940-02-22,London,12
20704,1940-01-15,Coventry,7
20705,1939-09-15,London,13
20706,1939-11-14,London,20
20707,1940-02-18,Manchester,7
20708,1940-04-01,Liverpool,7
20709,1939-11-30,London,9
20710,1940-01-10,Liverpool,9
20711,1940-05-01,Manchester,7
20712,1940-04-18,Birmingham,7
20713,1939-10-22,Birmingham,3
20714,1940-02-22,Birmingham,11
20715,1939-10-20,Manchester,11
20716,1940-01-31,Liverpool,6
20717,1939-11-10,Liverpool,10
20718,1939-12-10,Birmingham,14
20719,1940-01-15,Birmingham,4
20720,1939-11-30,Liverpool,4
20721,1939-11-08,Coventry,7
20722,1939-10-26,Coventry,12
20723,1939-09-07,Manchester,5
20724,1939-12-21,Liverpool,14
20725,1939-09-15,Manchester,7
20726,1939-10-10,Coventry,6
20727,1940-03-15,Coventry,7
20728,1939-10-14,Liverpool,5
20729,1940-04-16,Birmingham,9
20730,1940-01-06,London,8
20731,1939-10-02,Birmingham,4
20732,1940-05-09,London,8
20733,1940-03-20,Birmingham,8
20734,1939-12-27,Coventry,8
20735,1939-11-08,Birmingham,9
20736,1939-10-06,Birmingham,13
20737,1940-03-22,Birmingham,13
20738,1939-09-19,London,6
20739,1939-11-03,Coventry,9
20740,1940-02-07,Liverpool,8
20741,1940-05-01,Birmingham,15
20742,1940-01-17,Birmingham,2
20743,1939-12-14,Manchester,12
20744,1940-02-24,Birmingham,17
20745,1939-11-24,London,10
20746,1939-11-30,Liverpool,8
20747,1940-03-11,Birmingham,8
20748,1939-11-14,Liverpool,5
20749,1940-05-08,Liverpool,12
20750,1940-03-21,Liverpool,12
20751,1939-11-22,Liverpool,15
20752,1940-04-10,Coventry,10
20753,1939-12-10,Coventry,13
20754,1939-12-01,Coventry,5
20755,1940-03-24,Liverpool,10
20756,1939-10-06,London,6
20757,1939-11-15,Birmingham,10
20758,1940-02-18,Manchester,12
20759,1940-02-02,Manchester,14
20760,1940-01-10,London,12
20761,1939-09-18,London,5
20762,1939-12-15,Coventry,10
20763,1939-09-08,Liverpool,10
20764,1940-02-08,Liverpool,9
20765,1940-01-10,Liverpool,11
20766,1940-02-22,London,8
20767,1940-01-30,Coventry,9
20768,1939-11-15,Birmingham,8
20769,1940-04-06,Liverpool,7
20770,1940-05-09,Liverpool,4
20771,1940-04-13,Liverpool,4
20772,1939-12-16,Manchester,8
20773,1940-03-26,Coventry,11
20774,1939-12-15,London,9
20775,1939-09-27,Birmingham,9
20776,1940-03-27,Coventry,15
20777,1939-09-23,Liverpool,18
20778,1939-11-18,Coventry,8
20779,1940-01-22,Coventry,9
20780,1939-09-03,Coventry,7
20781,1940-03-24,London,7
20782,1940-01-25,London,5
20783,1940-02-15,Birmingham,6
20784,1940-02-27,Birmingham,8
20785,1939-09-30,Birmingham,6
20786,1939-10-17,Coventry,10
20787,1939-10-04,Liverpool,11
20788,1939-11-02,London,12
20789,1939-10-07,London,13
20790,1940-01-03,Manchester,10
20791,1940-04-21,London,16
20792,1939-12-28,Birmingham,7
20793,1939-10-04,Birmingham,6
20794,1940-03-27,Manchester,3
20795,1940-04-02,Birmingham,14
20796,1940-03-22,Manchester,9
20797,1939-11-05,Coventry,15
20798,1940-03-19,Birmingham,5
20799,1940-02-03,Birmingham,9
20800,1940-01-13,Liverpool,11
20801,1940-01-12,Birmingham,8
20802,1939-11-29,Liverpool,9
20803,1940-01-05,Manchester,7
20804,1939-11-05,London,5
20805,1939-12-05,Liverpool,14
20806,1940-03-07,Liverpool,6
20807,1939-10-16,Liverpool,8
20808,1939-12-31,London,6
20809,1939-11-11,London,12
20810,1939-12-07,Liverpool,6
20811,1940-04-05,Liverpool,10
20812,1939-09-14,Manchester,8
20813,1940-05-02,Manchester,6
20814,1940-04-14,London,5
20815,1940-04-21,Coventry,5
20816,1940-01-03,London,8
20817,1939-11-22,London,10
20818,1939-09-03,Liverpool,7
20819,1939-09-28,Manchester,11
20820,1940-01-13,Liverpool,7
20821,1940-01-08,Manchester,8
20822,1939-11-30,Liverpool,7
20823,1940-04-10,Coventry,7
20824,1940-05-01,Liverpool,9
20825,1939-10-02,Liverpool,9
20826,1939-11-24,London,7
20827,1939-10-07,Coventry,8
20828,1940-02-23,London,8
20829,1939-11-27,Coventry,11
20830,1940-01-31,Manchester,7
20831,1939-10-02,Liverpool,12
20832,1940-03-15,Liverpool,14
20833,1939-10-19,Manchester,9
20834,1940-02-11,Birmingham,7
20835,1939-12-19,Manchester,5
20836,1940-04-12,London,7
20837,1940-04-23,Coventry,8
20838,1940-02-09,Birmingham,11
20839,1939-12-28,London,8
20840,1939-10-01,Liverpool,8
20841,1939-10-30,Coventry,12
20842,1939-12-30,Liverpool,15
20843,1940-02-15,Coventry,4
20844,1940-04-04,London,7
20845,1940-01-27,Liverpool,15
20846,1940-04-26,London,11
20847,1940-04-18,London,4
20848,1939-11-26,Birmingham,13
20849,1939-12-05,Coventry,5
20850,1940-01-09,Birmingham,7
20851,1940-04-17,London,5
20852,1940-04-11,Birmingham,10
20853,1940-04-08,Birmingham,5
20854,1939-11-29,Manchester,11
20855,1940-04-19,Coventry,15
20856,1939-10-28,Manchester,10
20857,1939-12-03,Coventry,6
20858,1939-10-11,London,8
20859,1939-11-02,Manchester,7
20860,1940-04-28,Manchester,10
20861,1939-10-04,Birmingham,5
20862,1940-01-13,Liverpool,16
20863,1940-03-02,Birmingham,10
20864,1939-09-19,London,5
20865,1939-12-09,Birmingham,10
20866,1940-01-16,Birmingham,7
20867,1939-12-11,Coventry,11
20868,1939-09-11,Birmingham,5
20869,1939-09-10,Coventry,11
20870,1939-10-03,Coventry,7
20871,1940-03-10,Manchester,12
20872,1940-01-30,London,16
20873,1940-02-26,London,6
20874,1940-02-21,Coventry,14
20875,1939-12-19,Manchester,8
20876,1940-01-28,London,13
20877,1939-12-08,Coventry,11
20878,1940-01-16,Liverpool,5
20879,1940-01-30,Coventry,10
20880,1940-01-10,Birmingham,6
20881,1939-11-05,London,12
20882,1940-04-27,Liverpool,11
20883,1939-11-04,Liverpool,7
20884,1939-09-03,Manchester,8
20885,1940-03-18,Coventry,10
20886,1940-01-30,London,9
20887,1940-02-16,Manchester,12
20888,1939-12-22,Liverpool,8
20889,1939-12-17,London,9
20890,1939-12-31,Birmingham,4
20891,1940-03-10,Liverpool,10
20892,1940-02-08,Birmingham,10
20893,1940-01-20,London,9
20894,1940-02-13,Birmingham,5
20895,1939-11-12,Birmingham,5
20896,1940-01-18,London,13
20897,1940-01-30,Liverpool,10
20898,1939-10-07,Coventry,7
20899,1939-09-09,Liverpool,11
20900,1939-09-21,Liverpool,4
20901,1939-10-05,Liverpool,10
20902,1940-03-25,Coventry,13
20903,1940-01-25,Liverpool,18
20904,1940-02-24,London,8
20905,1940-01-09,London,8
20906,1940-04-28,Birmingham,12
20907,1939-11-13,Birmingham,9
20908,1940-04-30,London,8
20909,1940-05-09,Manchester,7
20910,1939-11-22,Coventry,10
20911,1940-03-06,Manchester,11
20912,1939-12-31,Liverpool,12
20913,1939-10-01,Manchester,12
20914,1940-01-31,Manchester,10
20915,1940-04-06,London,6
20916,1940-04-23,Birmingham,5
20917,1940-01-20,Coventry,9
20918,1939-11-15,London,4
20919,1939-10-16,Manchester,9
20920,1939-12-10,Liverpool,11
20921,1940-04-13,Liverpool,10
20922,1939-10-15,Liverpool,6
20923,1939-12-03,Coventry,14
20924,1939-11-10,Birmingham,12
20925,1939-11-02,Manchester,13
20926,1939-12-10,Coventry,8
20927,1940-03-25,Coventry,11
20928,1940-02-07,London,11
20929,1939-12-20,Coventry,10
20930,1940-04-22,Liverpool,11
20931,1940-01-05,Liverpool,9
20932,1940-04-08,Birmingham,12
20933,1939-11-22,Coventry,7
20934,1939-10-18,Liverpool,7
20935,1939-10-14,Coventry,10
20936,1939-10-15,Liverpool,7
20937,1940-02-02,Manchester,12
20938,1940-03-08,London,9
20939,1940-01-06,Coventry,15
20940,1940-02-10,London,7
20941,1940-03-21,Birmingham,10
20942,1939-12-25,Liverpool,7
20943,1940-01-31,London,19
20944,1939-09-10,London,9
20945,1939-09-17,London,11
20946,1939-12-04,Liverpool,8
20947,1940-02-19,Birmingham,13
20948,1939-12-10,Liverpool,8
20949,1940-01-19,Coventry,12
20950,1939-12-07,Birmingham,12
20951,1939-09-09,London,11
20952,1939-10-28,Liverpool,10
20953,1940-04-17,London,18
20954,1940-02-06,London,9
20955,1939-09-24,Liverpool,10
20956,1940-04-23,London,5
20957,1939-12-13,Manchester,14
20958,1940-02-02,Liverpool,9
20959,1940-01-21,London,10
20960,1939-09-14,Manchester,6
20961,1940-02-12,Manchester,9
20962,1939-10-07,Liverpool,10
20963,1940-02-19,London,9
20964,1939-09-18,Manchester,8
20965,1940-04-24,Liverpool,6
20966,1939-11-28,London,6
20967,1939-09-09,Coventry,7
20968,1939-12-24,Birmingham,12
20969,1940-01-04,London,7
20970,1939-12-05,Birmingham,13
20971,1939-12-28,London,11
20972,1939-10-05,Birmingham,9
20973,1939-11-26,Liverpool,9
20974,1939-10-07,Coventry,7
20975,1940-02-19,Coventry,11
20976,1939-12-08,Manchester,7
20977,1939-09-23,London,6
20978,1940-03-31,Liverpool,6
20979,1939-12-07,Manchester,13
20980,1940-03-31,Liverpool,12
20981,1940-03-04,Manchester,7
20982,1940-04-26,Coventry,7
20983,1939-12-23,Manchester,7
20984,1940-02-19,London,10
20985,1940-01-13,Liverpool,9
20986,1940-03-02,Birmingham,14
20987,1940-04-22,Liverpool,10
20988,1940-02-14,Liverpool,12
20989,1940-05-09,Coventry,6
20990,1939-10-19,London,9
20991,1940-05-05,Coventry,11
20992,1939-09-26,London,17
20993,1940-02-11,Manchester,8
20994,1939-09-16,London,15
20995,1939-12-15,Manchester,8
20996,1940-01-09,Birmingham,6
20997,1939-09-03,Coventry,11
20998,1940-01-24,Birmingham,11
20999,1939-10-09,Birmingham,15
21000,1940-02-23,Coventry,10
21001,1939-12-04,Coventry,9
21002,1939-12-07,Liverpool,7
21003,1940-01-16,Manchester,11
21004,1940-05-03,London,7
21005,1940-02-10,Birmingham,10
21006,1939-12-31,Liverpool,4
21007,1940-03-16,Liverpool,18
21008,1940-02-12,Liverpool,9
21009,1939-11-03,Manchester,9
21010,1940-03-31,Liverpool,5
21011,1940-04-20,Liverpool,5
21012,1940-05-05,Birmingham,8
21013,1939-12-07,Birmingham,8
21014,1940-03-17,Liverpool,9
21015,1939-09-07,Liverpool,8
21016,1939-12-22,Liverpool,12
21017,1940-01-19,Liverpool,5
21018,1940-03-13,Coventry,7
21019,1939-11-19,Birmingham,7
21020,1939-10-16,Coventry,8
21021,1940-03-18,Manchester,11
21022,1940-01-13,Liverpool,11
21023,1940-04-09,Coventry,9
21024,1939-09-25,Manchester,13
21025,1940-01-06,Manchester,12
21026,1940-04-13,Birmingham,12
21027,1940-01-16,Manchester,8
21028,1939-09-08,London,8
21029,1939-12-21,Birmingham,4
21030,1940-03-31,Liverpool,12
21031,1940-05-01,London,8
21032,1939-09-15,Coventry,12
21033,1939-12-24,Manchester,8
21034,1940-03-27,Liverpool,10
21035,1940-02-15,Manchester,11
21036,1940-02-04,Coventry,6
21037,1940-02-17,Manchester,8
21038,1939-12-30,London,6
21039,1940-03-28,Liverpool,10
21040,1939-11-29,Birmingham,4
21041,1939-10-19,Liverpool,11
21042,1940-01-28,Coventry,6
21043,1939-12-19,London,11
21044,1939-10-02,Manchester,9
21045,1940-04-25,Birmingham,12
21046,1940-03-15,Liverpool,13
21047,1940-01-18,Liverpool,13
21048,1939-09-22,Birmingham,10
21049,1940-01-26,Liverpool,9
21050,1940-04-27,Coventry,8
21051,1940-02-05,Liverpool,7
21052,1940-02-05,Liverpool,7
21053,1940-05-01,Manchester,8
21054,1940-04-11,London,11
21055,1940-03-21,Coventry,8
21056,1939-09-25,Manchester,5
21057,1940-02-07,Coventry,7
21058,1939-11-17,Liverpool,9
21059,1939-09-01,Manchester,8
21060,1940-01-01,Manchester,8
21061,1939-11-08,Liverpool,13
21062,1940-01-12,Liverpool,7
21063,1940-03-05,Liverpool,6
21064,1940-03-24,London,9
21065,1939-09-20,Liverpool,4
21066,1939-09-28,Liverpool,11
21067,1939-10-16,Coventry,4
21068,1939-11-10,London,4
21069,1939-10-06,Birmingham,12
21070,1939-10-25,London,6
21071,1940-02-12,Liverpool,10
21072,1939-10-10,London,7
21073,1940-02-05,Birmingham,9
21074,1939-09-10,Liverpool,12
21075,1940-05-03,Birmingham,8
21076,1939-09-05,London,12
21077,1940-02-28,Liverpool,6
21078,1940-03-12,Birmingham,12
21079,1940-03-30,Birmingham,6
21080,1939-10-27,London,12
21081,1940-01-30,London,10
21082,1939-12-13,Liverpool,11
21083,1940-04-29,Birmingham,4
21084,1940-02-28,London,11
21085,1940-01-07,Manchester,11
21086,1940-04-18,Manchester,8
21087,1940-05-02,Coventry,6
21088,1940-04-16,Birmingham,11
21089,1940-04-30,Birmingham,9
21090,1940-03-10,Coventry,14
21091,1940-02-17,London,10
21092,1939-10-26,London,9
21093,1940-01-30,Coventry,10
21094,1940-02-27,Manchester,11
21095,1940-04-24,Liverpool,13
21096,1939-12-09,London,6
21097,1940-03-19,Manchester,12
21098,1940-01-20,Birmingham,9
21099,1940-04-23,Coventry,8
21100,1940-04-16,Birmingham,7
21101,1940-04-14,London,12
21102,1940-03-22,Coventry,7
21103,1940-01-12,Birmingham,7
21104,1939-10-11,Coventry,7
21105,1939-12-10,London,13
21106,1940-04-28,Manchester,9
21107,1940-01-06,Manchester,6
21108,1939-11-10,Birmingham,12
21109,1939-09-08,Liverpool,11
21110,1939-09-22,Birmingham,14
21111,1940-01-31,Manchester,6
21112,1940-03-10,Coventry,8
21113,1940-02-24,Manchester,5
21114,1939-09-24,Birmingham,8
21115,1940-03-31,London,10
21116,1939-10-16,Manchester,5
21117,1940-04-14,London,6
21118,1940-03-09,Liverpool,10
21119,1939-10-30,Birmingham,6
21120,1939-10-06,Birmingham,9
21121,1939-09-02,London,18
21122,1940-02-17,Liverpool,5
21123,1939-09-26,Liverpool,7
21124,1939-12-02,Coventry,11
21125,1940-01-06,London,9
21126,1940-03-07,Coventry,7
21127,1940-02-23,Liverpool,9
21128,1940-01-04,Manchester,6
21129,1939-12-05,Manchester,9
21130,1939-09-19,Birmingham,12
21131,1939-11-27,Coventry,5
21132,1939-10-03,Liverpool,10
21133,1940-01-20,Birmingham,15
21134,1940-04-20,London,10
21135,1939-11-17,London,9
21136,1939-12-20,Birmingham,11
21137,1940-01-13,Birmingham,12
21138,1940-02-21,Liverpool,8
21139,1939-10-04,London,6
21140,1940-03-23,Liverpool,6
21141,1939-11-10,Coventry,8
21142,1939-09-20,Coventry,14
21143,1939-10-23,London,9
21144,1940-02-18,London,15
21145,1940-03-01,Birmingham,8
21146,1940-02-06,Liverpool,11
21147,1939-10-21,Birmingham,4
21148,1939-11-04,Coventry,4
21149,1939-12-29,Manchester,10
21150,1939-12-14,London,6
21151,1940-02-15,Manchester,15
21152,1939-11-18,Liverpool,9
21153,1940-01-25,Coventry,4
21154,1940-02-04,Coventry,12
21155,1940-03-08,London,5
21156,1940-01-07,Liverpool,11
21157,1939-12-13,London,7
21158,1939-11-30,Birmingham,8
21159,1939-11-01,London,10
21160,1940-01-22,Coventry,8
21161,1939-11-29,Manchester,13
21162,1939-09-16,Liverpool,13
21163,1940-03-06,Coventry,7
21164,1939-10-07,Manchester,7
21165,1939-12-30,Liverpool,16
21166,1939-09-26,Manchester,8
21167,1939-10-16,Manchester,6
21168,1940-02-05,Manchester,9
21169,1939-10-30,London,7
21170,1940-04-17,Manchester,7
21171,1939-12-12,London,4
21172,1939-12-13,Manchester,12
21173,1940-04-18,Liverpool,6
21174,1939-12-06,Coventry,7
21175,1940-05-08,London,8
21176,1940-01-05,Liverpool,7
21177,1940-03-06,Liverpool,10
21178,1940-04-08,Coventry,10
21179,1940-02-15,Birmingham,6
21180,1939-10-12,Manchester,11
21181,1940-03-21,Coventry,11
21182,1940-01-14,Manchester,5
21183,1940-02-29,Manchester,10
21184,1939-12-05,Birmingham,8
21185,1940-04-16,Birmingham,9
21186,1939-10-07,London,12
21187,1940-04-24,Liverpool,13
21188,1940-02-15,Birmingham,10
21189,1939-10-05,Coventry,7
21190,1939-09-10,Manchester,11
21191,1939-11-12,Birmingham,9
21192,1940-02-07,Coventry,9
21193,1939-09-27,Liverpool,7
21194,1940-03-06,Liverpool,7
21195,1939-12-04,London,6
21196,1939-10-26,Birmingham,10
21197,1940-04-08,Liverpool,9
21198,1939-12-09,Coventry,7
21199,1940-04-13,Manchester,4
21200,1940-04-20,Manchester,9
21201,1940-01-09,London,14
21202,1939-12-05,Manchester,9
21203,1939-12-02,London,13
21204,1940-01-23,London,13
21205,1939-11-09,Birmingham,8
21206,1940-02-02,Birmingham,8
21207,1940-02-09,Birmingham,6
21208,1940-03-23,Manchester,10
21209,1939-10-17,Liverpool,8
21210,1940-01-21,Liverpool,9
21211,1940-02-16,Coventry,9
21212,1939-12-09,Liverpool,7
21213,1940-03-17,Liverpool,7
21214,1939-12-30,Coventry,13
21215,1939-09-23,Coventry,12
21216,1939-11-30,Manchester,15
21217,1940-03-09,Liverpool,6
21218,1939-12-14,Coventry,9
21219,1939-12-08,Birmingham,5
21220,1940-04-03,Coventry,8
21221,1940-04-13,London,20
21222,1940-04-27,Birmingham,9
21223,1940-02-04,Birmingham,3
21224,1939-10-18,London,10
21225,1940-01-22,London,10
21226,1940-04-24,London,7
21227,1939-09-27,Manchester,5
21228,1939-09-30,London,11
21229,1939-10-26,Coventry,9
21230,1940-03-11,Manchester,8
21231,1940-02-07,Manchester,12
21232,1940-03-03,London,13
21233,1940-02-08,Manchester,11
21234,1940-01-27,Liverpool,4
21235,1940-03-23,Birmingham,12
21236,1940-01-03,Liverpool,12
21237,1940-01-28,Liverpool,9
21238,1940-02-06,Manchester,11
21239,1940-01-07,Coventry,11
21240,1939-12-10,Birmingham,11
21241,1939-11-16,Birmingham,14
21242,1939-09-21,Manchester,8
21243,1940-01-22,London,9
21244,1939-12-24,Coventry,7
21245,1940-02-10,Birmingham,15
21246,1939-11-13,Coventry,8
21247,1940-01-27,London,12
21248,1939-09-29,Coventry,10
21249,1940-04-20,Manchester,10
21250,1939-12-22,Coventry,7
21251,1940-03-14,Coventry,9
21252,1940-02-09,Manchester,4
21253,1940-03-28,London,10
21254,1940-04-29,Liverpool,8
21255,1940-02-15,Coventry,14
21256,1939-09-25,Liverpool,7
21257,1940-04-12,Birmingham,7
21258,1939-10-13,Liverpool,5
21259,1939-10-15,Liverpool,10
21260,1940-04-11,Manchester,6
21261,1940-01-28,Coventry,15
21262,1940-02-25,London,9
21263,1940-03-24,Liverpool,8
21264,1940-01-27,Coventry,8
21265,1940-03-02,Manchester,9
21266,1939-09-20,Birmingham,11
21267,1939-10-09,Liverpool,12
21268,1940-02-26,Manchester,5
21269,1940-02-08,London,7
21270,1940-05-01,Manchester,9
21271,1940-04-15,Liverpool,12
21272,1939-09-23,Manchester,10
21273,1940-01-15,London,10
21274,1939-10-07,London,9
21275,1939-09-21,Manchester,13
21276,1940-01-05,Liverpool,9
21277,1939-10-15,Coventry,10
21278,1939-09-03,Manchester,7
21279,1939-12-11,London,12
21280,1939-10-06,Liverpool,8
21281,1939-09-12,Coventry,8
21282,1939-10-03,Liverpool,8
21283,1939-11-29,Coventry,7
21284,1939-09-18,Birmingham,9
21285,1940-03-24,Manchester,16
21286,1940-04-06,Coventry,7
21287,1940-04-25,Birmingham,15
21288,1939-10-11,Manchester,6
21289,1939-11-24,London,9
21290,1939-11-01,Manchester,5
21291,1940-04-17,Birmingham,11
21292,1940-02-12,Coventry,4
21293,1940-02-13,Birmingham,8
21294,1940-05-09,Coventry,9
21295,1939-10-19,Liverpool,6
21296,1939-10-05,Manchester,10
21297,1940-01-19,London,12
21298,1940-04-27,Coventry,10
21299,1940-04-14,London,9
21300,1939-10-06,Liverpool,10
21301,1940-04-06,Liverpool,8
21302,1939-10-27,Liverpool,7
21303,1940-04-13,Coventry,11
21304,1940-01-20,Birmingham,8
21305,1940-04-10,Coventry,14
21306,1940-03-11,Liverpool,11
21307,1940-03-19,Liverpool,13
21308,1939-12-02,Birmingham,3
21309,1940-01-31,London,5
21310,1939-11-24,London,9
21311,1940-01-21,Coventry,7
21312,1940-03-14,Coventry,14
21313,1940-03-03,Liverpool,12
21314,1940-02-29,Manchester,9
21315,1939-10-30,London,13
21316,1939-12-02,London,8
21317,1939-12-14,London,8
21318,1939-12-19,Coventry,4
21319,1939-10-11,Liverpool,9
21320,1940-03-06,Coventry,6
21321,1940-01-29,Liverpool,9
21322,1940-03-07,Coventry,9
21323,1940-02-12,Coventry,11
21324,1940-01-09,Birmingham,9
21325,1940-02-01,Birmingham,7
21326,1939-12-30,Liverpool,10
21327,1940-01-07,Manchester,8
21328,1940-02-23,London,8
21329,1940-03-20,Manchester,9
21330,1939-10-15,Birmingham,10
21331,1940-04-29,London,7
21332,1939-11-08,Coventry,7
21333,1940-02-03,Coventry,5
21334,1939-10-09,London,11
21335,1940-04-03,Manchester,14
21336,1939-10-12,Coventry,12
21337,1940-01-16,London,6
21338,1940-05-04,Manchester,6
21339,1940-03-31,Birmingham,3
21340,1940-03-23,Manchester,15
21341,1939-10-09,Manchester,7
21342,1940-04-09,Birmingham,10
21343,1939-09-30,London,4
21344,1939-11-09,Liverpool,11
21345,1940-01-19,Manchester,6
21346,1939-10-21,Manchester,7
21347,1939-11-01,Birmingham,12
21348,1940-04-07,Birmingham,11
21349,1940-01-07,London,7
21350,1940-03-16,Manchester,6
21351,1940-04-03,Liverpool,5
21352,1939-10-01,London,9
21353,1940-01-08,London,13
21354,1940-02-05,Coventry,6
21355,1939-10-09,Manchester,4
21356,1940-04-13,Coventry,5
21357,1940-01-28,Coventry,5
21358,1940-03-21,Manchester,8
21359,1940-04-07,Birmingham,10
21360,1939-09-26,Coventry,14
21361,1939-11-01,Birmingham,9
21362,1940-02-08,Liverpool,8
21363,1940-02-15,Liverpool,6
21364,1939-11-27,London,13
21365,1940-04-11,Manchester,9
21366,1940-03-04,London,12
21367,1940-03-04,Manchester,5
21368,1939-12-26,Manchester,6
21369,1940-01-08,Manchester,8
21370,1939-09-07,Coventry,7
21371,1940-01-19,London,7
21372,1939-11-27,Coventry,5
21373,1939-12-30,Manchester,7
21374,1940-04-28,Liverpool,7
21375,1940-04-24,Liverpool,6
21376,1939-12-22,Coventry,14
21377,1940-01-20,Liverpool,6
21378,1940-04-01,Liverpool,8
21379,1940-03-10,Liverpool,11
21380,1940-03-29,London,9
21381,1939-09-13,London,11
21382,1940-02-15,Birmingham,13
21383,1939-11-16,Manchester,8
21384,1940-03-05,Birmingham,8
21385,1940-04-29,Birmingham,5
21386,1939-12-24,Manchester,7
21387,1939-10-08,London,10
21388,1940-02-28,Coventry,12
21389,1939-09-11,Coventry,8
21390,1940-04-14,Manchester,10
21391,1940-03-15,Manchester,14
21392,1940-05-02,Birmingham,14
21393,1939-12-15,Liverpool,7
21394,1939-11-03,London,8
21395,1939-12-28,Liverpool,10
21396,1939-11-17,Coventry,9
21397,1939-11-28,Birmingham,11
21398,1940-03-19,London,5
21399,1939-12-03,London,9
21400,1940-03-10,London,10
21401,1939-10-20,Coventry,13
21402,1939-11-08,Birmingham,11
21403,1939-12-19,Birmingham,7
21404,1939-09-23,Birmingham,12
21405,1940-04-06,Birmingham,8
21406,1940-01-26,London,13
21407,1940-04-12,Coventry,10
21408,1939-09-28,Liverpool,6
21409,1939-09-07,Coventry,6
21410,1939-10-06,London,5
21411,1939-12-15,Manchester,12
21412,1939-11-17,Liverpool,11
21413,1939-10-04,Coventry,12
21414,1940-03-01,Coventry,5
21415,1940-03-13,Manchester,6
21416,1939-12-09,London,16
21417,1939-09-17,Manchester,5
21418,1940-04-06,Birmingham,7
21419,1940-01-13,Liverpool,7
21420,1939-10-21,Coventry,7
21421,1939-09-05,Manchester,6
21422,1939-10-10,Manchester,13
21423,1939-11-15,Coventry,5
21424,1939-09-23,London,7
21425,1939-11-07,Manchester,7
21426,1939-10-14,Birmingham,8
21427,1939-11-21,Coventry,13
21428,1940-05-04,Coventry,10
21429,1939-11-30,Coventry,9
21430,1940-03-28,London,10
21431,1940-01-29,Liverpool,11
21432,1939-09-01,Liverpool,6
21433,1939-12-31,Coventry,5
21434,1939-11-06,London,5
21435,1940-03-17,Coventry,9
21436,1939-12-06,London,5
21437,1939-09-29,Manchester,7
21438,1939-12-31,Manchester,12
21439,1939-09-01,Manchester,8
21440,1940-02-22,Liverpool,11
21441,1939-09-27,London,5
21442,1940-03-29,London,10
